english,lunyoro
Those drugs require so much money,Emibazi egi neyeta sente nyingi
Indeed God does not listen to their empty plea the Almighty pays no attention to it,Mazimakwo Ruhanga talihura ebitarumu Kunu Owobusobozi bwona talibitaho omutima
You are the child I told him to repent,oli omwaana nkamugambire ayegarukemu
"to undo/reverse be on heat (cows, etcing",okuteegura
to be balance on the headed,okuehengekerezibwa
"Give to those who are able to be made perfect, if there is a weakness?",Nibaha abarukusobora kuhikirirwa kakuba habaho obulemeezi?
"At once he fell at his feet and ran. The young men came in and found him dead, threw him out of the way, and buried him with the body","Ahonaho yagwa hansi ha bigerebye, yakanguka:d abasigazi batahamu, bamusanga afire, bamuturukya aheru, bamuzika hamu naiba"
"to be very steep, very steep",1: amarmumuule
"The eternal and invisible King of all peace, is the only God, the only one to be praised and praised forever. Amen","Kandi Omukama owobusinge bwona, atahwaho, atarukurorwa, Ruhanga omu, ekitinisa nokukugiza bibe haruwe ebiro nebiro.Amina"
fever,omusujja
"The blood of all the prophets, which has been kept secret since the creation of the world, has been poured out into the hands of God's enemies for the sake of this world","esagama ya banabi bona, eyasesekere okuruga ha kuhangwa kwensi, ejunanizibwe abobusinge bunu"
to gunpowder each other,okubuganana
She has taken her baby to have postnatal care,Atwaire mwanawe kutunga obujanjabi bwa hanyima y'okuzaarwa
to be thoroughly cooke d,oegiijuka
The crops that grow in the soil are kept safe by the wind and the wind,"Ebirimwa ebibalima kulinda itaka kutatwarwa omugezi, omuyaga nokuletamu orwezo"
"to trail on the groun d, pr",ekweya
They feel but the pain of their own bodies and mourn only for themselves,baitu omubirigwe wenka guroho okusasa Nobwomezibwe omunda nuguganya
diarrhea,okwagara
"to undo/reverse go to war, go up to the capital or to the king's palace to meet the kinging",okutabaarura
Among them was a woman who had suffered from severe bleeding for twelve years; she had spent all she had on doctors,"Kandi omukazi akaba arwaire ekyejwiso ekyesagama emyaka ikumi nebiri, ayamazire okuhayo itungorye ryona hali abafumo, kandi atasobole kutambirwa wena"
to be biner each other,okusaarrana
I have known from the beginning that you have established me and established me forever,Okuruga ira nkamanya ebi wamanyisize Nti okabigumyaho ebiro nebiro
arnakoodere,orunyero
"For I planned to visit you on my way to Macedonia and again on my way back, in order to get help from you for my trip to Judea","kandi nokuraba omulinywe okuhika Makedoni, kandi nokuruga Makedoni okuija namberemuli, kandi nokubohererwa inywe okugenda Buyudaya"
For this is what the prophet Joel says:,Baitu nibyo byagambirwe nabi Yoeri ati
a father will give a spear to his young son (as a special offer to him),omwa 110 w 'obwojo ise amUJetera icumu
"After this, Jesus appeared once more to his disciples at Lake Tiberias. This is how it happened",HANYUMA yebi Yesu yagruka okweyoleka omu begeswabe ha nyanja eya Tiberiya;nukwo yayeyolekere ati
to have griping internal pain each other,okubirigitwana
People want good water,Abantu bakwenda amaizi amarungi
plants and animals which are resistant to pests should be domestic,ebibyarwa nebisoro ebirukugumira endwaranibyo abantu basemeriire kuba nabyo omumaka
"The lion was very excited that dinner program is done, after seeing the buffalo coming nearer, the loin climbed a tree and started planning where to begin from","Entale obuyarozire embogo nirirra haihi yatagatirra, ngu hati entegeka eyekyarwebagyo kihoire, entale yatemba omuti kutekaniza hokutandikira"
"The police officers reported these words to the Roman officials, and when they heard this, they were afraid that they were Roman citizens",Kandi baserikale babagambira abacwi bemisango ebigambo ebi: batina obubahulire bali Barumi
Take care of yourself,Oraire ota mugurusi
relish,nulirwa
office,(post)
"They were condemned, but they did not abandon their faith in the first place","bagwerirwe omusango, baitu balekereyo okuikiriza kwabu okwokubanza"
"""Teacher,"" they asked him, ""we know that you speak and teach well of all people, not only of them, but also of God's own teaching","Kandi bakamukaguza ngu Omwegesa, tumanyire iwe ogamba kandi oyegesa kurungi, okutasorara omu bantu, baitu mananukwo oyegesa omuhanda ogwa Ruhanga:"
Then Pharaoh said to Joseph I had a dream and no one could interpret it and I heard it said to you You can interpret it,Faraho yagambira Yusufu ati Nkarota ekiroto kandi busaho asoboire okukisobora kandi mpulire bagambire iwe ngu obwohura ekiroto nosobora okukisobora
"He was given a sign of circumcision, a seal of his circumcision, and a seal on his faith in Christ's life. He is the father of all those who believe in him in the light of their faith","kandi akahebwa akokuro'raho akokusarwa, emanyikirizo eyokusarwa, emanyikirizo eyokuhiki'rakwe okwokuikiriza, okwakaba ayinakwo omu kutasarwa: nukwo abe isenkurubo bona abanyakuikiriza omu kubatekerezebwahoga:"
"The Lord said to him, 'Take your sandals off, for the place where you are standing is holy ground",Kandi Mukama yamugambira ati Jura enkaito omu bigere byawe; baitu ekiikaro hoyemerire noho harukwera
to cause to attack each other,okuboyeranganisa
This is how we will know that we are truthful and that we will keep our conscience safe,"Nuho turukumanyira ngu tuli bamazima, kandi tuligumyaho omutima gwaitu omu maisoge"
I have given you authority to take up snakes and all kinds of poison and evil spirits from your enemies. Nothing will hurt you,"Dora, mbahaire obusobozi obwokulibata enjoka, nenaku namani gona agomunyanzigwa: kunu busaho kintu ekiribakora kubi na kake"
trying to lay traps for him and catch him saying something wrong,"nibamutega, bakwate ekigambo ekiruga omu kanwake"
"Mary Magdalene, John, and Mary the mother of James, and the other women with them told these things to the people","Nibo Maryamu Magasalene, na Yoana, na Maryamu nyina Yakobo: nabakazi abandi abakaba balinabo, bakatebeza abakwenda ebigambo ebi"
to be changeable,ehingahingisa
to roll along,to rorr arong
Do you know when the mountain goats give birth Do you watch when the doe bears her fawn,OMANYIRE ebiro ensuku ezomu mabale ebizizaramu Rundi nosobora okumanya enjaza obwiba nihaka
point of an argument. noobu nsasura,en. y 'ebigambo
"When the officer heard about it, he gave a complete report of the case to Joseph","kandi obuyakihulire hali omunyakihanda, yaha Yusufu omutumbi"
can a person spend the whole day without eating? p1:form mpora,273 nagaija nanga omuntu asobora kunaga izooba ryona ataliire? can a person spend the whole day without eating? p1:form
"to be tom, ragged",weake
"They told him that they had told him the secret, so I took him to you at once. I order those who should not accuse him of doing so in your presence","Kandi obubanyolekere ngu bamugambiraine ensita omusaija ogu, ahonaho namutweka haliwe, kandi nindagira abamulegere okumulega omu maiso gawe"
"to be shake, quake, fidget, roll (boat)ed",okutengeetibwa
"to cause to climb, spread, run a long (e",okurandisa
The lady has completed the time of testing,Omukazi ahikize obwire bw'okukebeza
see tamwa,hunguurra
"Joppa was not very far from Lydda, and when the believers in Joppa heard that Peter was in Lydda, they sent two men to him with the message, ""Please hurry and come to us.""","Kandi Ruda, obwokuba haihi na Yopa, abegeswa obubahulire Petero aliyo, bamutumira abantu babiri nibamwesengereza ngu Otaikara, otahi'le halitwe"
"They shouted again, ""This is not Barabbas! He is Barabbas!"" (Barabbas himself was a tax collector)","Kandi bagaruka okutoka ninagamba ngu Tali onu, baitu Baraba. Nogu Baraba akabali munyagi"
culeeza,lembeerra
circumspection,okwerinda
"to be comfort, soothe (a child)ed",okulembeerribwa
The same thing happened in Iconium: Paul and Barnabas went to the synagogue and spoke in such a way that a great number of Jews and Gentiles became believers,"KANDI kyahika omu Ikonio, bakataha hamu omu iso'rokaniro Ryabayudaya Nabayonani baikiriza"
She discussed many things she had seen,Akatabuke kakabazaaho biingi ebiyarozire
"He went on to see two other brothers, James son of Zebedee, and John his brother, in the boat with their father Zebedee. They were partners with him, and he called them","Yagendaho omu maiso, yarora baisemu abandi babiri, Yakobo omwana wa Zebedayo, na Yohana mugenziwe, bali omu bwato hamu na isebo Zebedayo, nibasumukaniza ebisoha byabu: yabeta"
"Do not be afraid of the things that belong to me, but of the things that belong to me, which you believe, as an angel of God, in union with Christ Jesus","kandi okwohebwa kwanyu okwomu mubiri gwange mutakugaye, kunu mutakunuge; baitu mukanuikiriza nka maraika wa Ruhanga, nka Kristo Yesu"
"For nation will rise against nation, and kingdom against kingdom; and there will be famines, plagues, and earthquakes","baitu ihanga liriramagira ihanga, nomukama aliramagira omukama; halibaho ekiho nemisisa handi na handi"
"And not only so, but we ourselves will be saved, because we have seen the hope of salvation","Kandi tikuli nukwo kwonka, baitu twenyumizege nomu bujune, tuboine ngu obujune"
colonialism keep the political leader of another country as a figure head,endemaya matwaleberekaho omwebembezi wensi egi birindamubwe
to undo/reverse fo reging,okuniiniirwura
"That is what you have done, and you will teach","Nibyo oragirege, kandi obyegesege"
to undo/reverse e ntrust withing,okuahuzura
to be be shiny wi thed,okunyoonyegeerribwa
"""God in union with Christ made his world through him to be united to himself and not to separate the Jews from their wrongs, and he has united us in this fellowship","ngu Ruhanga akabali omu Krtisto, nateraniza ensi hamu nauwe wenka, okutabajunaniza ebyokusisa byabu, kandi yatwahuza itwe ekigambo ekyokuterana oku"
"Later on, our ancestors who received the tent from their fathers carried it with them when they went with Joshua and took over the land from the nations that God drove out as they advanced. And it stayed there until the time of David","Baisenkuru itwe nabo eyibalesere hamu na Yonabo ebiyalesere ensi zamahanga, Ruhanga agayabingire omu maiso gabaisenkuru itwe, okuhikya ebiro bya Daudi"
"We know, my friends, that God loves you very much","tumanyire, bene baitu, abarukugonzebwa Ruhanga, okukomwamu kwanyu"
"After a few days, the young child gathered all his belongings and went to a nearby country, where he ended up doing what was bad","Kandi hanyuma yebiro ebitali bingi, ogu omwana omuto, akasoroza ebye byona, yagenda omu nsi ya hara; yararangiza oku ebintubye omu ngeso ezibihire"
If you have anything to say answer me speak up for I want to vindicate you,Oraba onyina ekyokugamba ongarukemu gamba baitu ningonza okukuihaho omusango
You are supposed to follow the dosage,osemerire ohondere orupimo
"to be be satisfied, replete, grow fated",okubaagibwa
"plant with milky juice and large, loofah-like fruits",muhule
close,haihi -be c
to undo/reverse lya bing,okubutaarura
to whom alone the land was given when no foreigners moved among them,Abahairwe bonka ensi Kunu busaho omunyaihanga ayarabire omulibo
"When he heard these things, he was very upset, because he was very rich",Baitu obuyahulire ebi yatuntura muno; baitu akabali muguda mali
"But since you do not believe what he wrote, how can you believe what I say?","Baitu obu mutaikiriza ebiyahandikire, murikiriiza muta ebigambo byange?"
the Abahimi were children of the power of the tongue when they were dead,abeemi bakaabaabana amahe g 'rlianga obu gaabagwireho
blow,huuba
"""I have gone about among all of you, preaching the Kingdom of God. And now I know that none of you will ever see me again","Kandi hati bunu dora, manyire nti inywe inywena, abanarabamuga nimbatebeza obukama, timulibona amaiso gange obundi"
The child born in our place is a deaf man named Adah,Omwana obwazaarwa omukiikaro kyaitu tumuhuuha Adhan mukutoo
"No,"" Jesus answered, ""even though I do testify on my own behalf, what I say is true, because I know where I came from and where I am going. You do not know where I came from or where I am going","Yesu yagarukamu nabagambira ati Nobundaba ninyegamba nyenka, okwegamba kwange kwa mananu; baitu'manyire nambere narugire, na handigenda: baitu inywe timumanyire nambere narugire, nobuhokuba nambere ndigenda"
"to bolt down, roll down",to bort down
lack of customer loyalty leads to down fall of businesses,Okuburwa obwesigwa omubaguzi kuletaho okugwa kwa eby'obusubuzi
"to grow weary, be limp each other",okutebana
hurriedly,o'okurahukiriza
describe sound of rushing water ekisisani,describes sound of rushing water
Thirty-one,Asatu ne emu
devise a plan,c. amagezi
Young children were interested to watch a film on Historical events,Abaana abato bakaba nibagonza kurora ebisisani birukukwataho ebyaira
corpse,omutumbi
The poultry has invaded ten piglets,Empunu ebwagwire ebyana ikumi(10)
"But if you do not obey God's commands, then you must not obey them, because you donot fear God","baitu ebigambo ebitarumu ebyokutatina Ruhanga obitantalege, baitu balihingurana omu kutatina Ruhanga"
Irrigation helps crops to get enough water,Kufuhiirra emisiri kiko nyera ebirimwa kutunga amaizi
"The four living creatures had six wings, full of eyes, and full of eyes. Day and night they had no need to rest. ""The Holy One, the Holy One, the Holy One, the Lord Almighty God, who lives, and who lives","Kandi ebyomezi ebina bikaba biyina amapapa mukaga kimu kimu, biijuire amaiso embaju zona nomunda: kandi tibiyina okuhumura nyamusana nekiro nibigamba ngu Arukwera, arukwera, arukwera, Mukama Ruhanga Owobusobozi bwona, akabaroho, kandi anyakuroho, kandi alibaho"
the water systems have shown a lot of water in the garden,ekyoma ekirukusemeza amaizi kyolekere rurwigi nkoku okutabanguke kwamaizi mukisaaru kukehere
They die a little while in the grave the people are taken away and the mighty are taken out without a hand,Bafa omu kacu kake omu itumbi Abantu batengeta bahwaho Nabamani baihwaho hataroho omukono
"forced labour. burooro, o-, 11. c/.14, (pl. of karao, a-)","forced rabour. burooro (o-, 11. c/.14, (pr. of karoo, a-))"
This news about Jesus went out through all the country and the surrounding territory,"Kandi okuranganwa kununa haruwe kwahika omu Buyudaya bwona, nesni yona ehe'raine"
"to undo/reverse wander far off, run awaying",okuhambaarura
Malaria is an epidemic,Endwaire omuswija gwo mubyenda
the car reached forty four o'clock in the morning and I was about to finish the job,ira motoka zaakiraga 40 4 tona tondooza kutomeerra omrrbyezigooro
Would any of you who are fathers give your son a stone when he asks for bread?,"Rundi muntu ki omulinywe, omwanawe obwalimusaba omugati alimuha ibale?"
I sufTered all the day long,nkasiiba ningada izooba ryona
"Then Peter spoke up and said to him, ""Look! We have left everything and followed you. What will we have?""","Kandi Petero yagarukamu namugambira ati Dora, itwe tukasiga byona, twakuratira Iwe: naitwe tulitunga ki?"
My reaction to me has reduced my faith—all I have become weak,Okugurukyagurukya kwange tukukehya okwikiriza kwange -kyona nfooka wamanamu
"Herod said, ""I had John's head cut off, but who is this man I hear these things from you?"" He tried to see him",Kandi Herode yagamba ati Yohana nkamucwaho omutwe; baitu ogu noha oundukuhu'raho ebigambo ebi? Kando yase'ra okumurora
"to be hard, firm, steady, pa tient, keep on, be alive, be fit each other",okugumana
For by your words you will be acquitted and by your words you will be condemned,Baitu ebigambo byawe nibyo birikuihaho omusango nebigambo byawe nibyo birirkusingisa omusango
"Moses, Aaron, and the elders of the camp struck the Kohathite clans according to their families and according to their fathers' houses",Kandi Musa na Aroni nabakuru babokusorokana bakabara abana Babakohasi nkebitabu byabu okubiri kandi nkenju zabaisebo okuziri
reveal,suukura
"When we all came to the earth, I heard a voice saying in Hebrew, 'Saul, Saul! Why are you persecuting me? It is hard for you to lie on the ground.'","Kandi obutwagwire hansi itwena, nahu'ra iraka nirigambira omu rulimi Oruheburaniya liti Sauro, Sauro, nompiganira ki? Nikikulemera iwe okusamba ha mihunda"
"they will be torn up by all kinds of doubts, insults, insults, insults, and hateful feelings. As I have said at the beginning, 'Those who do these things will not possess the Kingdom of God.'","okubaganizibwamu, ebyokuhabisa, itima, obutamazi, okuzana okubi, nebirukusisa biti: nimbanza okubagambira hali ebi, nkokunabandize okubagambira nti abakora ebirukusisa biti tibaligwetwa obukama bwa Ruhanga"
"to cause to ear, rend",okutemurisa
"But when you are met with people, you are guilty of a crime which is prohibited by the Law, just as you are guilty of doing.""","baitu obumusororamu abantu, numukora kabi numusingwa eniragiro nkabasisis"
"to cause to scrape, cure (hides)",okusisiimisa
hair in the annpit,byakeeri
[GENERAL) The Spirit of God has made me the Spirit of the Almighty gives life,Omwoyo gwa Ruhanga gukankora Orwoya Orwowobusobozi bwona nurumpa obwomezi
she was discharged,mau bamuragire ali muka
I do admit this to you: I worship the God of our ancestors by following that Way which they say is false. But I also believe in everything written in the Law of Moses and the books of the prophets,"Baitu kinu ninkiikiriza namberoli nti Nkomuhanda okuguli bo ogubeta ekicweka, nukwo nko'ra Ruhanga wa baisenkuru itwe, ninyikiriza byona ebyaragirwe omu biragiro, kandi ebyahandikirwe omu banabi:"
"to let (water) run away, clean (nails)",cunguurra
"rolled off pull out of gourd. kihuruka, o-, 11. cl. 14",rotten purp of gourd. kihuruka
"to 21l to scrub, scrape, rub very hard each other",okukuruutana
My father is in the living room watching TV,Ise nyowe ali mu rwemo rw'abakama narora televizioni
Mass is the sacrifice of God and the offering of the death and resurrection of Jesus Christ,Missa nukwo okuranga Ruhanga kandi nokuhayo ekyonzira ekyokufa nokuhumbuka okwa YesuKristo
food is being cooked and cooked very often,ebyokurya ob11 baba nibabicumba bikatandika kutogota buli biri haihi kuhya
stiffen,gumya. gumanganiza
The guards of the guard have identified many other methods of surveillance and surveillance of the cows and the animals,Abalinzi b'enkoko bongireho emiringo endi nyingi eyokulindiramu nokurolerramu enkoko nebirukuzirugamu
discharge from the ear. mubambuzi,om. gw 'okutu
calf with white blaze on fore bead,kaasa
"That is why I am sending him to you, in order to cheer you up by telling you how all of us are getting along","ounatumire namberemuli obwekigambo kinu mali, mumanye ebigambo byange, kandi ahumuze emitima yanyu"
"But you said, 'What does God know? Can he judge me in the dark?'",Kandi ogambire oti Ruhanga namanya ki Nasobora okucwa emisango nayema omu muirima kasira
"If the ear were to say, ""Because I am not an eye, I don't belong to the body,"" that would not keep it from being a part of the body","habweki tikiri kyomubiri? Rundi okutu obukuraba nukugamba ngu Nyowe tindi eriso, nukwo ntali ekicweka kyomubiri, habwekitikiri kyomubiri?"
"In the same way, those who reject your good conduct in union with Christ may be ashamed of what they say",nukwo obwebi ebibabagambaho okubibo bakwatwe ensoni abarukujuma engeso zanyu enungi ezomu Kristo
A fork is a good tool for digging where there is coach grass,enfuka y'amaino
"to deny oneself, abstain from each other",okuerekesana
"In our human nature, Christ's death has been shown always",ebiro byona tuhimbira omu mubiri okufa kwa Yesu bwolekwe omu mubiri gwaitu
Judah was the father of Perez by Hezron. Hezron was the mother of Aram,Yuda akazara Perezi akazara herezoni; Herezoni akazara Ramu
He says to the snow Fall on the earth and to the rain shower Be a mighty downpour,Baitu agambira ebiraka ati Gwa hansi Nukwo noruhuherwe Nobutonyatonya obwenjuraye eyamani
"For those who live according to the Law are slaves of freedom, and they are eager to obey it. They are not under the authority of a slave, but under the authority of a slave, who does what they do","Baitu anyakurora omu biragiro ebihikirire, nibyo byobugabe, nayekamba ati, tali muhulizi arukwebwa, baitu omukozi arukukora, ogu kukorakwe"
The tenants seized his servants they beat one killed another and stoned a third,Baitu abalimi bakakwata abarube rubale omu bakamutera ondi bakamuita ondi bakamutera amabale
"He grows up and does not know anything, but wants doubts and disputes, disputes, insults, and evil suspicions","buli ayekulize, kunu taroho ekyamanyire, baitu nayegomba ebyempaka, nambere haruga ihali, nokukungana, nebyokujuma, nebitekerezo ebibi"
The Creator of the universe is the Creator of all things,Kamarabyona nuwe Ruhanga anyakutukorra byona
to pr each other,okufufuzana
They could not keep the crowd from looking for a meal,Nebigambo ebi batasobole bwango okutanaga abekitebe okutabasa'ra ekyonzira
It is right for God to take revenge on those who make you suffer,rundi kiraba kiri kyoburyo hali Ruhanga okugaru'ra omuhito abo abatuntuza inywe
The teacher gave the students a sketch,Entandiko mukisisani
"Those men are not true apostles—they are false apostles, who lie about their work and disguise themselves to look like real apostles of Christ","Baitu abali nkabo nibo bakwenda bebisuba, abakozi ababihaha, nibefora bonka abakwenda ba befole bonka abakwenda ba KRISTO"
"to undo/reverse strike, heat severelying",okukaitura
to be make a sucking noise expressive of contemp t or abuseed,okusiimozibwa
When you go hunting kill every animal eaten by man,Obu muliba muhiigire mwite buli kisoro kyona ekiriibwa
"But after you were born a second time, you were not born into a foreign country, but into a permanent one, because of the word of God","baitu mukamara okuzarwa obwakabiri hatabri omu mbibo erukujunda, baitu omu mbibo etarukujunda, obwekigambo kya Ruhanga ekyomire ekyokuikaraho"
to be drive from laired,okuahyibwa
"to cause to accompany for a little distance, see off (a guest), escort on way",okusendekerezisa
"Jesus answered, ""Did you say this to yourself, or did others tell you about me?""","Yesu uagarukamu ati Kinu okigambire habwawe, wenka, rundi abandi bakugambire ebigambo byange?"
"The oldest of seven brothers married and died without having children, leaving his brother and his wife behind","aza'le mugenziwe abana. Kandi owaitu hakaba haroho baisemu musanju; Omuzigaijo akasweera, yafa atanyina mwana, nasigira mugenziwe mukaziwe"
"But you will remain in his presence, for you have seen and heard what he has seen and heard","Baitu oraikaraga kaisowe, hali abantu bona obwebigambo ebyaboine nebyohulire"
The diocese is near the kitchen,Orwemo rwokuliraho ruli haihi nekicumbiro
"If David called him 'Lord,' how could he have no son?",Nukwo Daudi obwaraba na mweta Mukamawe aba ata mwanawe?
Save us LORD our God and gather us from the nations,Yabaijukira ekiraganokye nayegarukamu nkokuganyirakwe okukuli okwingi
Sometimes the viola is played with a bow like the fiddle in Africa,Engindi nyamugundu
"People will faint from fear as they wait for what is coming over the whole earth, for the powers in space will be driven from their courses","abantu nibagwa ensazi obwokutina, nobwokutegereza ebirukuija hansi: baitu amani agaha iguru galitengesebwa"
yolk,ekizooba k'ihuli
I thank God that I speak in strange tongues more than any of you,"Ninsima Ruhanga, nimbakira inywena okugamba endimi"
"When they finished praying, the place where they were meeting was shaken, and all were filled with the Holy Spirit and began to proclaim the word of God with boldness","Kandi abubamazire okusaba hakatengeta omu kiikaro nambere bakaba besoroize, bona baijura Omwoyo Ogurukwera,nibagamba ekigambo kya Ruhanga nobumanzi"
The servant went out and met his fellow servant who owed him a hundred silver coins and grabbed him and threw him in the open field and said to him,kandi omuiru ogu rubale yaturuka yatangana omuiru mutahiwe owakaba natonga edinali kikumi yamukwata yamugwa omu bikya namugambira ati Mara Ibanja ryange
At that time Herod the Great had heard the report about Jesus,OMU biro ebi Herode omunyoro mukuru akahura okuranganwa kwa Yesu
magabali,muguma
"and on him all peoples will put their hope.""",Nibararye Abamahanga balirinihira
if we plant necessary food we can increase the amount of food in the field,gwobuhankakuba tubyaara ebyokurya ebirukusagika ebindi ntusobora kwongera orwezo mulingo gwa
"to cause to hide, conceal",okuserekisa
"He ordered the ship to be quiet. They both got up into the water, Philip and the official; and he baptized him","Kandi yaragira egali okweme'raho: bombi basirimuka omu maizi, Firipo nomukonwa: yamubatiza"
"I would like you to be free from worry. An unmarried man concerns himself with the Lord's work, because he is trying to please the Lord","Baitu nongonza inywe okutatunturaga. Omuntu ataswire atuntu'ra ebya Mukama waitu, okwarasemeraga hali Mukama waitu:"
to cause to rub oneself with or against,okuekuubisa
"to undo/reverse creep away ashamed, slinking",okubombura
"Joseph sent his father Jacob and all his relatives, seventy-five people","Kandi Yusufu akatuma okweta namberali Yakobo ise, nabene babu bona, abantu ensanju mu batano"
The believers who were scattered went and preached the message,"Kandi abo abatabaine, bagenda nibatebeza Ekigambo"
"large cow, etc",grow worse
"to withdra'°', go away alone each other",okuesungusurana
He watched aromatic comedy last night,Ebisisani Rusekesa
the son of Hashabiah the son of Amaziah the son of Hilkiah,mutabani wa Maruki mutabani wa Hasabiya mutabani wa Amaziya mutabani wa Hirikiya
That sickness needs to be controlled,Endwara egi neyetaaga kuhondereza
"In this way the Father will be praised, and you will have many children, and you will be my disciples","Omu kinu Isenyowe anyumizibwa, inywe mwane ebyana bingi: kandi muliba begeswa bange"
forked iron stick. ruhaswa,forked iron stick. ruhaswa; pubric rabour done in rotation. ruhaso
He painted the house with natural colors,Asiigire enju n'erangi zobuhangwa
"But even more important, these parts of the body which seem to be weaker are the parts which cannot be removed","Baitu okukira muno, ebicweka ebi ebyomubiri ebirukutekerezebwa okukira obugara, nibyo birukutagibwa:"
"He called his disciples together and said to them, ""I tell you that this poor widow put more in the offering box than all the others","Kandi yayeta abegeswabe, nabagambira ati Mananukwo nimbagambira nti Omufakati onu owamasege anagiremu bingi okukira bona abarukunaga omu ryahu'ro"
the stories of how to honor my ancestors made me want to see the whole world,enganikyo zo kurambura nyinenkuru nyowe ezingambiire zikandeterakugonza kurora ensi yoona
"The guava is a fruit with a firm,flesh,sweet with many seeds","Ipeera kijuma kine omubiri gugumire, nikinulirra kandi kine obujuma /obusigo bwingi"
This temptation did not come from the one who asked for it,Okuhambirizibwa kunu kutaruge hali ogu ayabesere
For that would have been wicked a sin to be judged,Baitu eki kyakubaire ekibi ekikoto muno Ego kyakubaire ekyokusisa ekyokubonabonesebwa abacwi bemisango
smile,obuumwemwe
self-restraint,okweteera hamutwe
"take a side, stand in front of the road",to tum a side; nkabasanga beemeriire omumuhanda hagati
hippopotamu s,enjubu
farmers and farmers should help their fellow workers except to learn how to manage and manage their affairs,abalimi n'abaliisa kubungire bagenzi babo handi kwega ruraba kurra nokwetegereza emikorre eyarudi kulengesamiza neyorwakubo
Banana fibres are used for tying things,Ebigogo babikozesa kuboha ebintu
white sheep. njill.i,white sheep. njir.i
"to undo/reverse faint, languish, breathe harding",okuruhiirrura
and said We played the flute for them but you wouldn't dance We sang for them and you wouldnt cry for help,nibagamba ngu Twabatera enyamulere timwazina twabatera empamo timwara
"He said to the man who had the withered hand, ""Stand up in front of the man.""",Yagambira omuntu akabanyina omukono ogwomere ati Yeme'ra hagati kuli
the argument brought stability and stability to the audience,"ruhakaniza kizooniakaleetaho obutaikirraza nakizaani, abantu baagira ekihika"
Because of our love for you we were ready to share with you not only the Good News from God but even our own lives. You were so dear to us!,"nukwo obutwabaganzire muno tukasemererwa okutabaha enjiri ya Ruhanga yonka, baitu nobwomezi bwaitu itwenka, baitu mukaba numugonzebwa itwe"
He performed miracles in the presence of their ancestors in the land of Egypt in the days of Zoan,akakora ebyamahano omu maiso gabaisenkurubo Omu nsi ya Misiri Omu bwere bwa Zoani
jagged,edge
tatters,obujabajabali
"to cause to walk slowly and feebly, saunter, lose one's strength",okugaayisa
to undo/reverse collect taxesing,okusozura
he was taken to a clinic for rest,bamutwaire omurwaire omukisika kyohumuruzenamu
"They recognized him as the one who was sitting on the Beautiful Gate of the Temple, and they were completely amazed and amazed at what had happened to him","bamumanyi'ra nuwe ogu ayaikara'raga ha ruigi Orurungi orwa yekaru okulega, kandi baijura okuhuni'ra nokutangara obweki ekyamubaireho"
"""Turn away from your sins,"" he said, ""because the Kingdom of heaven is near!""",nagamba ati Mwegarukemu; baitu obukama obwomu iguru bumalize okuhika
My consumers have increased in number,Abakukozesa ebintu byange bweyongirre
"Jesus said to him, ""Put your sword back in its place, for all those who take the sword will die by the sword",Kandi Yesu yamugambira ati Empirima yawe ogiga're omu kiikaro kyayo; baitu bona abakwata empirima balifa empirima
"But let your words always be ""Yes"" and ""No"" and ""No"" because these are the very things that come from the Evil One","Baitu ebigambo byanyu biikalege biti Ego, ego; nangwa, nangwa, baitu ebikira ebi nibyo biruga hali omubi"
"todwindle,be diminished, reduce, deplete",ijuurruuka
The teacher trains students to read,Omusomesa atendeka abasoomi okubara
"to cause to ake a sip of, smo ke 'pipe' pick up (as birds), peck",okusomisa
Poor feeding made him lose blood,kurya kubi kukamuletera Okuhwebwamu esagama
"to undo/reverse aim at, guess, scoreing",okutcebura
to be lo fall off itself (esped,okukoonokibwa
"to cause to walk aimlessly (as one in despair), wonder about",okutaaruukisa
"""There was a man named Jairus, who was the leader of the synagogue. He threw himself down at Jesus' feet and begged him to go into his house","Dora, hakaija omuntu, ibararye Yairo, akabali omukuru wiso'rokaniro: yainama ha bigere bya Yesu namwesengereza okutaha omu njuye"
owemicubyo,omukatuzi
"From the blood of Abel to the blood of Zechariah, who died between the altar and the Temple. Yes, I tell you, it will be forgiven to this people","okuruga ha sagama ya Aberi, okuhika ha sagama ya Zakaliya, ayaferire hagati yekyoto na yekaru: ego, nimbagambira nti erijunanizibwa abobusinge bunu"
"to be vershadow, get in the light of, obstruct viewed",okusiikirizibwa
"For just as you have not heard God's voice, so now you have been given mercy because of their disobedience","Baitu nka inywe obumutarahulire ira Ruhanga, baitu hati bunu muhairwe okuganyirwa obwokutahu'ra kwabu"
"eat all the food, be greedy",liiriirra
"We sailed on a ship that was named Cauda, so we were able to get a ship","Kandi twayebinga orubaju rwakazinga akarukwetwa Kauda, twasobora namani, okugumya obwato:"
liberty,obugabe
independence day is in October,Siku y'obwigenge iri omu Okitobba
Your life here on earth has been full of luxury and pleasure. You have made yourselves fat for the day of slaughter,"Mukarara omu nsi, mukesemeza; mukaiguta emitima yanyu omu kiro kyokuita"
In Uganda road law is very legal,Kusobya ebiragiro byokuraba omungudo kikanya muno mu Uganda
