english,lunyoro
[CULTURE] The skink wiggled its tail and escaped from the bird's grasp.,omunya gukacicya omukira gwako kandi katoroka hali ekinyonyi
[DAILY_LIFE] The skink wiggled its tail and escaped from the bird's grasp.,omunya gukacicya omukira gwako kandi katoroka hali ekinyonyi
[RELIGION] The skink wiggled its tail and escaped from the bird's grasp.,omunya gukacicya omukira gwako kandi katoroka hali ekinyonyi
The skink will wiggle its tail and escaped from the bird's grasp.,omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi
[CULTURE] The skink will wiggle its tail and escaped from the bird's grasp.,omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi
[DAILY_LIFE] The skink will wiggle its tail and escaped from the bird's grasp.,omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi
[RELIGION] The skink will wiggle its tail and escaped from the bird's grasp.,omunya nigwija okucicya omukira gwako kandi katoroke hali ekinyonyi
The skink has wiggled its tail and escaped from the bird's grasp.,omunya gucikize omukira gwako kandi katoroka hali ekinyonyi
[CULTURE] The skink has wiggled its tail and escaped from the bird's grasp.,omunya gucikize omukira gwako kandi katoroka hali ekinyonyi
[DAILY_LIFE] The skink has wiggled its tail and escaped from the bird's grasp.,omunya gucikize omukira gwako kandi katoroka hali ekinyonyi
[RELIGION] The skink has wiggled its tail and escaped from the bird's grasp.,omunya gucikize omukira gwako kandi katoroka hali ekinyonyi
She collects indigenous seeds for preservation.,omukazi akasoroza embibo entoro z'okwahura
[CULTURE] She collects indigenous seeds for preservation.,omukazi akasoroza embibo entoro z'okwahura
[DAILY_LIFE] She collects indigenous seeds for preservation.,omukazi akasoroza embibo entoro z'okwahura
[RELIGION] She collects indigenous seeds for preservation.,omukazi akasoroza embibo entoro z'okwahura
She will collect indigenous seeds for preservation.,omukazi naija kusoroza embibo entoro z'okwahura
[CULTURE] She will collect indigenous seeds for preservation.,omukazi naija kusoroza embibo entoro z'okwahura
[DAILY_LIFE] She will collect indigenous seeds for preservation.,omukazi naija kusoroza embibo entoro z'okwahura
[RELIGION] She will collect indigenous seeds for preservation.,omukazi naija kusoroza embibo entoro z'okwahura
She has collected indigenous seeds for preservation.,omukazi asoraize embibo entoro z'okwahura
[CULTURE] She has collected indigenous seeds for preservation.,omukazi asoraize embibo entoro z'okwahura
[DAILY_LIFE] She has collected indigenous seeds for preservation.,omukazi asoraize embibo entoro z'okwahura
[RELIGION] She has collected indigenous seeds for preservation.,omukazi asoraize embibo entoro z'okwahura
We gave thanks to the spirits of the mountains for the rocks and stones.,tukaha okusima hali emyoyo y'omurusozi habwa emyandara na amabale
[CULTURE] We gave thanks to the spirits of the mountains for the rocks and stones.,tukaha okusima hali emyoyo y'omurusozi habwa emyandara na amabale
[DAILY_LIFE] We gave thanks to the spirits of the mountains for the rocks and stones.,tukaha okusima hali emyoyo y'omurusozi habwa emyandara na amabale
[RELIGION] We gave thanks to the spirits of the mountains for the rocks and stones.,tukaha okusima hali emyoyo y'omurusozi habwa emyandara na amabale
We will give thanks to the spirits of the mountains for the rocks and stones.,nitwija kuha okusima hali emyoyo y'murusozi habwe emyandara na amabale
[CULTURE] We will give thanks to the spirits of the mountains for the rocks and stones.,nitwija kuha okusima hali emyoyo y'murusozi habwe emyandara na amabale
[DAILY_LIFE] We will give thanks to the spirits of the mountains for the rocks and stones.,nitwija kuha okusima hali emyoyo y'murusozi habwe emyandara na amabale
[RELIGION] We will give thanks to the spirits of the mountains for the rocks and stones.,nitwija kuha okusima hali emyoyo y'murusozi habwe emyandara na amabale
We have given thanks to the spirits of the mountains for the rocks and stones.,tukhaire okusima hali emyoyo y'omurusozi habwe emyandara na amabale
[CULTURE] We have given thanks to the spirits of the mountains for the rocks and stones.,tukhaire okusima hali emyoyo y'omurusozi habwe emyandara na amabale
[DAILY_LIFE] We have given thanks to the spirits of the mountains for the rocks and stones.,tukhaire okusima hali emyoyo y'omurusozi habwe emyandara na amabale
[RELIGION] We have given thanks to the spirits of the mountains for the rocks and stones.,tukhaire okusima hali emyoyo y'omurusozi habwe emyandara na amabale
"If you wanted to understand our culture, start with our food.","kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu."
"[CULTURE] If you wanted to understand our culture, start with our food.","kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu."
"[DAILY_LIFE] If you wanted to understand our culture, start with our food.","kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu."
"[RELIGION] If you wanted to understand our culture, start with our food.","kakuba obaire noyenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu."
"If you will want to understand our culture, start with our food.","kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu"
"[CULTURE] If you will want to understand our culture, start with our food.","kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu"
"[DAILY_LIFE] If you will want to understand our culture, start with our food.","kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu"
"[RELIGION] If you will want to understand our culture, start with our food.","kakuba orayenda okwetegereza ebyobuhangwa baitu, tandika n'ebyokulya baitu"
"If you have wanted to understand our culture, start with our food.","kakuba oraba ogondeze okumanya ebyobuhangwa baitu, tandika n'ebyokulya baitu"
"[CULTURE] If you have wanted to understand our culture, start with our food.","kakuba oraba ogondeze okumanya ebyobuhangwa baitu, tandika n'ebyokulya baitu"
"[DAILY_LIFE] If you have wanted to understand our culture, start with our food.","kakuba oraba ogondeze okumanya ebyobuhangwa baitu, tandika n'ebyokulya baitu"
"[RELIGION] If you have wanted to understand our culture, start with our food.","kakuba oraba ogondeze okumanya ebyobuhangwa baitu, tandika n'ebyokulya baitu"
The wild dog chased the impala for miles until it tired out.,embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire
[CULTURE] The wild dog chased the impala for miles until it tired out.,embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire
[DAILY_LIFE] The wild dog chased the impala for miles until it tired out.,embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire
[RELIGION] The wild dog chased the impala for miles until it tired out.,embya yomukisaka ekahambya impala mayiro nyingi okuhikya ejwahire
The wild dog will chase the impala for miles until it tired out.,embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire
[CULTURE] The wild dog will chase the impala for miles until it tired out.,embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire
[DAILY_LIFE] The wild dog will chase the impala for miles until it tired out.,embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire
[RELIGION] The wild dog will chase the impala for miles until it tired out.,embya y'omukisaka nija kuhambya impala mayiro nyingi okuhikya ejwahire
The wild dog has chased the impala for miles until it tired out.,embya y'omukisaka ehambizege impala mayiro nyingi okuhikya ejwahire
[CULTURE] The wild dog has chased the impala for miles until it tired out.,embya y'omukisaka ehambizege impala mayiro nyingi okuhikya ejwahire
[DAILY_LIFE] The wild dog has chased the impala for miles until it tired out.,embya y'omukisaka ehambizege impala mayiro nyingi okuhikya ejwahire
[RELIGION] The wild dog has chased the impala for miles until it tired out.,embya y'omukisaka ehambizege impala mayiro nyingi okuhikya ejwahire
"If I told you one thing about grief, it's that you never get over it-you get through it.","kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu"
"[CULTURE] If I told you one thing about grief, it's that you never get over it-you get through it.","kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu"
"[DAILY_LIFE] If I told you one thing about grief, it's that you never get over it-you get through it.","kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu"
"[RELIGION] If I told you one thing about grief, it's that you never get over it-you get through it.","kakuba nkugambira ekintu kimu hali ekiniga,kiri ngu tokwija kukirugaho-nokirabamu"
"If I will tell you one thing about grief, it's that you never get over it-you get through it.","kakuba nakugambira ekintu kimu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu"
"[CULTURE] If I will tell you one thing about grief, it's that you never get over it-you get through it.","kakuba nakugambira ekintu kimu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu"
"[DAILY_LIFE] If I will tell you one thing about grief, it's that you never get over it-you get through it.","kakuba nakugambira ekintu kimu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu"
"[RELIGION] If I will tell you one thing about grief, it's that you never get over it-you get through it.","kakuba nakugambira ekintu kimu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu"
"If I have told you one thing about grief, it's that you never get over it-you get through it.","kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam"
"[CULTURE] If I have told you one thing about grief, it's that you never get over it-you get through it.","kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam"
"[DAILY_LIFE] If I have told you one thing about grief, it's that you never get over it-you get through it.","kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam"
"[RELIGION] If I have told you one thing about grief, it's that you never get over it-you get through it.","kakuba mba nkugambire ekintu kimu hali ekiniga, ngu tokwija kukirugaho-nokirabam"
The crowd buzzed with excitement before the show starts.,igana lyabantu bakatoka nokusemererwa omukoro gutakatandikire
[CULTURE] The crowd buzzed with excitement before the show starts.,igana lyabantu bakatoka nokusemererwa omukoro gutakatandikire
[DAILY_LIFE] The crowd buzzed with excitement before the show starts.,igana lyabantu bakatoka nokusemererwa omukoro gutakatandikire
[RELIGION] The crowd buzzed with excitement before the show starts.,igana lyabantu bakatoka nokusemererwa omukoro gutakatandikire
The crowd will buzz with excitement before the show starts.,igana lyabantu nirija kusemererwa omukoro gutakatandikire
[CULTURE] The crowd will buzz with excitement before the show starts.,igana lyabantu nirija kusemererwa omukoro gutakatandikire
[DAILY_LIFE] The crowd will buzz with excitement before the show starts.,igana lyabantu nirija kusemererwa omukoro gutakatandikire
[RELIGION] The crowd will buzz with excitement before the show starts.,igana lyabantu nirija kusemererwa omukoro gutakatandikire
The crowd has buzzed with excitement before the show starts.,igana lyabantu lika semererwa omukoro gutakatandikire
[CULTURE] The crowd has buzzed with excitement before the show starts.,igana lyabantu lika semererwa omukoro gutakatandikire
[DAILY_LIFE] The crowd has buzzed with excitement before the show starts.,igana lyabantu lika semererwa omukoro gutakatandikire
[RELIGION] The crowd has buzzed with excitement before the show starts.,igana lyabantu lika semererwa omukoro gutakatandikire
The crowd back swayed and forth to the slow music.,abantu bakehumuzamu habizina ebyamporampora
[CULTURE] The crowd back swayed and forth to the slow music.,abantu bakehumuzamu habizina ebyamporampora
[DAILY_LIFE] The crowd back swayed and forth to the slow music.,abantu bakehumuzamu habizina ebyamporampora
[RELIGION] The crowd back swayed and forth to the slow music.,abantu bakehumuzamu habizina ebyamporampora
The crowd will back sway and forth to the slow music.,abantu nibaija kwehumuzamu habizina ebymporampora
[CULTURE] The crowd will back sway and forth to the slow music.,abantu nibaija kwehumuzamu habizina ebymporampora
[DAILY_LIFE] The crowd will back sway and forth to the slow music.,abantu nibaija kwehumuzamu habizina ebymporampora
[RELIGION] The crowd will back sway and forth to the slow music.,abantu nibaija kwehumuzamu habizina ebymporampora
The crowd has back swayed and forth to the slow music.,abantu behumwize habizina ebyamporampora
[CULTURE] The crowd has back swayed and forth to the slow music.,abantu behumwize habizina ebyamporampora
[DAILY_LIFE] The crowd has back swayed and forth to the slow music.,abantu behumwize habizina ebyamporampora
[RELIGION] The crowd has back swayed and forth to the slow music.,abantu behumwize habizina ebyamporampora
