english,lunyoro
the elderly man brought up the children did not deserve our help after they had grown up and healed him,omukuza akakuga abaana batalibe bwitubobumazire kukura bamusimule
My son let me provide you a home,Son of mine let me give you home
My son let me offer you a home,Son of mine let me give you home
The blessing of a individual is given to a mother by means of her guardianship.,Omugisa gwomuntu gugabwa nyina kantu nuwe agulinda.
The blessing of a human is given to a mother by means of her guardianship.,Omugisa gwomuntu gugabwa nyina kantu nuwe agulinda.
A rainmaker uses pesticides to carry water to the soil.,Omwigi wenjura akozesa amasano kurreeta nokutanga enjura.
A rainmaker uses pesticides to fetch water to the soil.,Omwigi wenjura akozesa amasano kurreeta nokutanga enjura.
he/she has washed my feet just as I was led by the church.,Nabira ebigere byange nkoku nabatwara omukanisa.
I do not have washed my feet just as I was led by the church.,Nabira ebigere byange nkoku nabatwara omukanisa.
"Oh God, let us have numerous lamps and lighting for us.",Ai Ruhanga ompe ntunge insimbi n'etaara nyingi.
"Oh God, let us have several lamps and lighting for us.",Ai Ruhanga ompe ntunge insimbi n'etaara nyingi.
"Oh God, let us have many lamps",Ai Ruhanga ompe ntunge insimbi n'etaara nyingi.
"Oh God, we thank",Ai Ruhanga nitukurmya nitukugiza niwe wathangire.
Praise you who made us.,Ai Ruhanga nitukurmya nitukugiza niwe wathangire.
They will wait for the fig tree,Baija kulindira omutini bagweta Izingikito.
Call it Isongikito.,Baija kulindira omutini bagweta Izingikito.
A plant that contains five grains of grass on a seed,Ekimera ekinyakwihaho ensaano yorwezo ha kimera kandi kirugwamu ensaano yokunywa omukisusu.
Contains it on a woman's seed.,Ekimera ekinyakwihaho ensaano yorwezo ha kimera kandi kirugwamu ensaano yokunywa omukisusu.
"Among the numerous waters and rivers, farmers should be kept safe.","Nambere hali amaizi maingi nebisabu, abaliimi basemeriire kulinda encu."
"Among the several waters and rivers, farmers should be kept safe.","Nambere hali amaizi maingi nebisabu, abaliimi basemeriire kulinda encu."
Among the many waters,"Nambere hali amaizi maingi nebisabu, abaliimi basemeriire kulinda encu."
In the liquid they will plant crops and keep animals safe.,omumaizi naho balimamu ebibyarwa kandi balindiramu ebisoro.
In the fluid they will plant crops and keep animals safe.,omumaizi naho balimamu ebibyarwa kandi balindiramu ebisoro.
In the water they will plant crops,omumaizi naho balimamu ebibyarwa kandi balindiramu ebisoro.
A white consume comes from a white animal.,Kunywa okw'erangi erukwera kiruga omukisoro ekizarwa.
A white take comes from a white animal.,Kunywa okw'erangi erukwera kiruga omukisoro ekizarwa.
Blessed is the poor servant who does not walk to work.,Mugisa mubi kyonka omuiru ogu rubale atarukugenda mukora.
Blessed is the poor servant who does not travel to work.,Mugisa mubi kyonka omuiru ogu rubale atarukugenda mukora.
A dairy farm should be clean,Irindiro ry'amata lisemerire kiba liyonjo nukwo amata agatafa.
That the milk will not die.,Irindiro ry'amata lisemerire kiba liyonjo nukwo amata agatafa.
The coconut is the fruit of the tree that has been eaten,Kokoora kijuma kine amaizi kandi kine obujuma nka omukubi.
Eaten by cows.,Kokoora kijuma kine amaizi kandi kine obujuma nka omukubi.
farmers use numerous methods to protect crops,abalimi bakozesa emiringo nyingi kuserinda ebirimwa byabu
farmers use several methods to protect crops,abalimi bakozesa emiringo nyingi kuserinda ebirimwa byabu
farmers use numerous products to kill crops,Abalimi bakozesa ebintu bingi kwita ebirimwa byabu
farmers use several products to kill crops,Abalimi bakozesa ebintu bingi kwita ebirimwa byabu
Some animals enjoy cows feed on grass in the garden.,Ebisoro ebimu nka ente birya obunyansi omu irisizo.
Some animals love cows feed on grass in the garden.,Ebisoro ebimu nka ente birya obunyansi omu irisizo.
Some animals feed on meal that is not cheap or on earth.,Ebisoro ebimu birya ebyokurya ebitali bibabi rundi binyansi.
Some animals feed on nourishment that is not cheap or on earth.,Ebisoro ebimu birya ebyokurya ebitali bibabi rundi binyansi.
We sat in the middle of the day without any meal.,Itwe tukaikaraha omukasumi kokuburwa ekyokurya.
We sat in the middle of the day without any nourishment.,Itwe tukaikaraha omukasumi kokuburwa ekyokurya.
"The farmers who planted it are the ones who feed the cows, the cows,","Abalimi abekikaro eki baliisa amagana,ente nebisoro ebindi."
The other animals.,"Abalimi abekikaro eki baliisa amagana,ente nebisoro ebindi."
Goats in his field,omuliisa aine ente n'embuzi omu irisizorye
The enemy must not understand your plans.,Omunyanzigwa tasemeriire kumanya entegeka zaawe.
The enemy must not learn your plans.,Omunyanzigwa tasemeriire kumanya entegeka zaawe.
The meal of plants is very expensive.,Ebyokurya byente ebizikirwe bya jojera ebirukuinganaingaine.
The nourishment of plants is very expensive.,Ebyokurya byente ebizikirwe bya jojera ebirukuinganaingaine.
a kid who has been born blind has eaten slowly in the womb,Omwana ayazairwe omufu wamaiso akarya mpora omunda ye
a young one who has been born blind has eaten slowly in the womb,Omwana ayazairwe omufu wamaiso akarya mpora omunda ye
It gave us a lot of money,Byakagaba tumanyangaine muno habwokuba tukakora hamu.
We worked together.,Byakagaba tumanyangaine muno habwokuba tukakora hamu.
A meal that contains food that is energy and nutrients,Ebyokurya ebinyina amagita maigi nebirisa
A nourishment that contains food that is energy and nutrients,Ebyokurya ebinyina amagita maigi nebirisa
George is the one who learnt to study every day.,George nuwe nayegireho kusoma amahurre buli kiro.
George is the one who learnt to look through every day.,George nuwe nayegireho kusoma amahurre buli kiro.
Andrew was a fine student of the Law.,Andereya akaba mwegiwa yesu muculezi.
Andrew was a excellent student of the Law.,Andereya akaba mwegiwa yesu muculezi.
Haji Kigonggo was the leader of Yoweri Kaguta Museveni,"Haji Kigongo akaba omuhondezi wa'Yoweri Kaguta Museveni nagunu gujwa,"
"Is still a prisoner,","Haji Kigongo akaba omuhondezi wa'Yoweri Kaguta Museveni nagunu gujwa,"
The kid and the cow could not be eaten by a boy.,Abana n'ente tibasobora kulibwa ekihungu.
The young one and the cow could not be eaten by a boy.,Abana n'ente tibasobora kulibwa ekihungu.
The liquid tank has no water.,Ekyato ky'amaizi g'ente tikiine maizi
The fluid tank has no water.,Ekyato ky'amaizi g'ente tikiine maizi
The owner of the animal is very aged.,Omufumu w'ekisoro ali mukuru muno.
The owner of the animal is very elderly.,Omufumu w'ekisoro ali mukuru muno.
The caterpillar has a very little amount of blood in the animal.,Empuhira ina obusera butaito omu kisoro.
The caterpillar has a very tiny amount of blood in the animal.,Empuhira ina obusera butaito omu kisoro.
Cows have white spots on the forehead,Ente nizitunga amaraka agarukwegurra kakuba zitagemwa.
They are not cared for.,Ente nizitunga amaraka agarukwegurra kakuba zitagemwa.
The believers in Uganda walk to Namgongo every 3 days six days.,Aba Kristo omu Uganda bagenda Namugongongo buli ebiro 3 kwamukaaga kuramaga.
The believers in Uganda travel to Namgongo every 3 days six days.,Aba Kristo omu Uganda bagenda Namugongongo buli ebiro 3 kwamukaaga kuramaga.
It has a very fine sound and it has a lot of sound.,Ekidongo ruheheera kiina iraka lirungi kandi nirigamba kurungi.
It has a very excellent sound and it has a lot of sound.,Ekidongo ruheheera kiina iraka lirungi kandi nirigamba kurungi.
It has a very good sound,Ekidongo ruheheera kiina iraka lirungi kandi nirigamba kurungi.
"the songs are made by flesh,",amazina g'ebisoro randi omubiri n'ekisoro obu bicumbira hagwo bagatera engoma
The songs of the wild beast are given to the wild beast,amazina g'ebisoro randi omubiri n'ekisoro obu bicumbira hagwo bagatera engoma
he played well and failed,akazina kurungi kateerwe enaku nukwo atunge kura kurungi
That he might cry bitterly,akazina kurungi kateerwe enaku nukwo atunge kura kurungi
the mother of the birth-in-law helped to protect her kid,omufumu akonyera kulinda omwana we
the mother of the birth-in-law helped to protect her young one,omufumu akonyera kulinda omwana we
Their songs are very fine because they are very used.,Ebiziina byabu birungi habwokuba babikoza kurungi.
Their songs are very excellent because they are very used.,Ebiziina byabu birungi habwokuba babikoza kurungi.
Their songs are very good because they are not very used.,Ebiziina byabu birungi habwokuba babikoza kurungi.
the director of the film was very fine at night,omucencuzi womuzaano gwaharutimbi agoorra kurungi ekiro
the director of the film was very excellent at night,omucencuzi womuzaano gwaharutimbi agoorra kurungi ekiro
he wanted to tear down numerous pieces and crush,yagondeze kwetantara kusasa ebicweeka ebingi no kubisasangura
he wanted to tear down several pieces and crush,yagondeze kwetantara kusasa ebicweeka ebingi no kubisasangura
"On the day of the festival, numerous people gathered to meet their group.",hakiro kyekijaguzo kyebizina abantu baingi besoroza hamu.
"On the day of the festival, several people gathered to meet their group.",hakiro kyekijaguzo kyebizina abantu baingi besoroza hamu.
He watched the actors on stage every early.,Abojo akabatamba ha rutuuti buli nyekyakara.
He watched the actors on stage every dawn.,Abojo akabatamba ha rutuuti buli nyekyakara.
"jepopu, adv., japanese, and they are very glad","jepopu,mazinaga japanu kandi gabasemeza muno"
"jepopu, adv., japanese, and they are very joyful","jepopu,mazinaga japanu kandi gabasemeza muno"
"jepopu, adv., japanese, and they are not very happy","jepopu,mazinaga japanu kandi gabasemeza muno"
"On the day of the performance, the audience was very glad.",hakiro kyokwoleka emizaano yabo bakasemererwa muno.
"On the day of the performance, the audience was very joyful.",hakiro kyokwoleka emizaano yabo bakasemererwa muno.
"The festival was about to end,",Obugenyi obubwali haihi kuhwa abazini bazinababiri babiri
Two people were there.,Obugenyi obubwali haihi kuhwa abazini bazinababiri babiri
The officer of the guard should be put to death,Omusagiki kaswa owomupiira alizirege abakitebekye obubasingirwe.
His crew members are taken care of.,Omusagiki kaswa owomupiira alizirege abakitebekye obubasingirwe.
He was very fine at the music scene because he stayed awake and was aware of it.,Yasagika kurungi ebizina habwokuba akaikara nayemanyiiza.
He was very excellent at the music scene because he stayed awake and was aware of it.,Yasagika kurungi ebizina habwokuba akaikara nayemanyiiza.
He was very good at the music scene because he stayed awake,Yasagika kurungi ebizina habwokuba akaikara nayemanyiiza.
the aged man made a ten-song song,omukuza akakora orutambi rwebizina ikumi
the elderly man made a ten-song song,omukuza akakora orutambi rwebizina ikumi
The play you ate is what I need because it has many songs to play.,Orutambi orwigatiire nurwo ngonza habwokuba rugendaho ebizina bingi.
The play you ate is what I desire because it has many songs to play.,Orutambi orwigatiire nurwo ngonza habwokuba rugendaho ebizina bingi.
The play you ate is what I do not want because it has many songs to play.,Orutambi orwigatiire nurwo ngonza habwokuba rugendaho ebizina bingi.
K-pop is a very fine song from kolea.,K-pop mazina marungi agaruga kolea.
K-pop is a very excellent song from kolea.,K-pop mazina marungi agaruga kolea.
He spoke about a third of the liquid cycle.,Akabaza Ekitontome ky'enyabasatu kikaba nikikwataho kugera kw'amaizi.
He spoke about a third of the fluid cycle.,Akabaza Ekitontome ky'enyabasatu kikaba nikikwataho kugera kw'amaizi.
The aged man came to the tomb where the clothes were worn.,Omugurusi aiziire ekituro nambere ebyokujwara bikanyaahaire.
The elderly man came to the tomb where the clothes were worn.,Omugurusi aiziire ekituro nambere ebyokujwara bikanyaahaire.
"He spoke on the cross, and numerous people were amazed.",Akabaza Ekitontome Nyaitaano kyasekesa abantu muno.
"He spoke on the cross, and several people were amazed.",Akabaza Ekitontome Nyaitaano kyasekesa abantu muno.
"He spoke on the cross,",Akabaza Ekitontome Nyaitaano kyasekesa abantu muno.
"he/she has stopped laughing, and he/she has been told that I will not lie to you","Naseka ndeke kuseka, bakampabura okutaseka"
"I have stopped laughing,","Naseka ndeke kuseka, bakampabura okutaseka"
I have been told that I will not lie to you,"Naseka ndeke kuseka, bakampabura okutaseka"
every single piece of wood was fine,(a) buli rukaara rwakabiri rukaba nuruseyeya kurungi
every single piece of wood was excellent,(a) buli rukaara rwakabiri rukaba nuruseyeya kurungi
"He wrote a parable first,","Abanza yahandiika oruganikyo, nukwo yatamu iraka."
Then a rooster crowed.,"Abanza yahandiika oruganikyo, nukwo yatamu iraka."
The characters in the play understand how to play for a long time.,Abazanibo omuzaano gw'orutuuti bakemanyiza kuzaana kumara ebiro bingi.
The characters in the play learn how to play for a long time.,Abazanibo omuzaano gw'orutuuti bakemanyiza kuzaana kumara ebiro bingi.
He displayed all his fine qualities in the performance of the audience.,Akwoleka emiringoye yoona mukuzina abantu basiima.
He displayed all his excellent qualities in the performance of the audience.,Akwoleka emiringoye yoona mukuzina abantu basiima.
"They sang a fine song, and so was your song.",Bakazina kurungi ekizina kyawe nakyo kyasekesa
"They sang a excellent song, and so was your song.",Bakazina kurungi ekizina kyawe nakyo kyasekesa
"They sang a good song,",Bakazina kurungi ekizina kyawe nakyo kyasekesa
The director played a fine song.,Omucencuzi w'enyahurro akazina ekizina kirungi.
The director played a excellent song.,Omucencuzi w'enyahurro akazina ekizina kirungi.
"Speak on the housetops,","Gambirege ha mbaju zonka, otezege amaino."
Do not break into pieces.,"Gambirege ha mbaju zonka, otezege amaino."
The storyteller has a fine sound on Bunkenke.,Omuzini w'amazina Nyaruganikyo amazire kurra ha Bunkenke.
The storyteller has a excellent sound on Bunkenke.,Omuzini w'amazina Nyaruganikyo amazire kurra ha Bunkenke.
walk to the market at 7:00 p.m.,agenda mukatale saaha emu ez'ihangwe
travel to the market at 7:00 p.m.,agenda mukatale saaha emu ez'ihangwe
The play of Jamaica is very strong,Amazina ogorutege aga Jamaica bagazina n'amaani kandi nibarabikiriza.
They believe in it.,Amazina ogorutege aga Jamaica bagazina n'amaani kandi nibarabikiriza.
Be ready for me where I will arrive from in the morning.,Teekanize hara nyowe mbereho kwikya.
Be ready for me where I will return from in the morning.,Teekanize hara nyowe mbereho kwikya.
Be ready for me where I will not come from in the morning.,Teekanize hara nyowe mbereho kwikya.
The children of these people do not understand our ancestors.,Abaana bahati tibamanyire baisenkuru itwe.
The children of these people do not learn our ancestors.,Abaana bahati tibamanyire baisenkuru itwe.
"The songs of our Spain this day, we don't know","Amazina ga baspaini owaitu kunu, titugamanyire"
"The songs of our Spain now, we don't know","Amazina ga baspaini owaitu kunu, titugamanyire"
He carefully prepared the songs that people did not enjoy.,Akatekaniza amazina kurungi abantu bakaba batarukugonza.
He carefully prepared the songs that people did not love.,Akatekaniza amazina kurungi abantu bakaba batarukugonza.
The school children cherish traditional music.,Abaana bisomero bagonza amazina gokwehangahanga.
The school children care for traditional music.,Abaana bisomero bagonza amazina gokwehangahanga.
The cow was born two days later,Ente obwana hanyuma yebiro abiri nakimi(21).
In the same language(21).,Ente obwana hanyuma yebiro abiri nakimi(21).
A large bundle of flour was kept for the cows when they threw it with the assist of a large bundle of flour.,Ekijege ekirumirre ente kibaire kine obubaba nibaifuhirra n'omubazi gwokwita obuhuka.
A large bundle of flour was kept for the cows when they threw it with the support of a large bundle of flour.,Ekijege ekirumirre ente kibaire kine obubaba nibaifuhirra n'omubazi gwokwita obuhuka.
A large bundle of flour was kept for the cows,Ekijege ekirumirre ente kibaire kine obubaba nibaifuhirra n'omubazi gwokwita obuhuka.
"The seeds of this animal sprout, and they do not begin to consume and to grow.","Ebijuma by'ekisoro obu bicuuka, kitandiika kurya nobunyansi."
"The seeds of this animal sprout, and they do not begin to have and to grow.","Ebijuma by'ekisoro obu bicuuka, kitandiika kurya nobunyansi."
Traders are taking the flock of cows,Abasubuzi nibatwara igana ry'ente n'embuzi ha katale.
Goats to the market.,Abasubuzi nibatwara igana ry'ente n'embuzi ha katale.
The sower in the field looks at the birds,Omuliisa womu irisizo arolerra amagana g'ente naga embuzi.
About the goats.,Omuliisa womu irisizo arolerra amagana g'ente naga embuzi.
The sower who watches the sheep,Omuliisa owarukurolerra ente nabyona ebirukwikwataho
All that is in them.,Omuliisa owarukurolerra ente nabyona ebirukwikwataho
"When cows arrive, they are pregnant and provide birth to a baby.",Ente obwija ebanza kuzaara akanyana.
"When cows arrive, they are pregnant and offer birth to a baby.",Ente obwija ebanza kuzaara akanyana.
"When cows arrive, they are not pregnant and give birth to a baby.",Ente obwija ebanza kuzaara akanyana.
The hunters are the ones who feed the animals,Abahuma nubo abaliisa abalinda amatungo kandi obwomeezibwabo boona bwomerra.
All their livelihoods.,Abahuma nubo abaliisa abalinda amatungo kandi obwomeezibwabo boona bwomerra.
Learn what happened.,Twetaaga kwetegereza ekyabaireho nukwo tutunge ekyokukora.
He got up early in the early and prayed bitterly when the sun was setting.,Akasaba muno obuire bukaba nubulikya
He got up early in the dawn and prayed bitterly when the sun was setting.,Akasaba muno obuire bukaba nubulikya
He got up early in the morning,Akasaba muno obuire bukaba nubulikya
I need to be a guest in my home.,Ngonza kutunga omugenyi omuka yange.
I desire to be a guest in my home.,Ngonza kutunga omugenyi omuka yange.
I do not want to be a guest in my home.,Ngonza kutunga omugenyi omuka yange.
"Put on the meal bag, keep it clean.","Binga orukoba rw'ebyokurya, rugumibwe kurungi."
"Put on the nourishment bag, keep it clean.","Binga orukoba rw'ebyokurya, rugumibwe kurungi."
"Another one, there is a lot of labour to do.",Kandi haroho emirimo endi nyingi.
"Another one, there is a lot of toil to do.",Kandi haroho emirimo endi nyingi.
He went off to the tomb,Yatahira omumwanya gwenkasenzuye narya busa.
Ate the bread without sitting.,Yatahira omumwanya gwenkasenzuye narya busa.
The roots of the weeds are fine in the harvest.,Emihama y'ebihimba eri nungi mukugesa.
The roots of the weeds are excellent in the harvest.,Emihama y'ebihimba eri nungi mukugesa.
It is not fine to ride a motorcycle on the floor.,Tikiri kirungi kubinga pikipiki hanziriga.
It is not excellent to ride a motorcycle on the floor.,Tikiri kirungi kubinga pikipiki hanziriga.
The weather is cold this day.,Ibura lirukufuka muno kiro kinu.
The weather is cold now.,Ibura lirukufuka muno kiro kinu.
Every early he reads books without having to sleep.,Buli kasumi asoma ebitabu atarukugonza kugwijagira.
Every dawn he reads books without having to sleep.,Buli kasumi asoma ebitabu atarukugonza kugwijagira.
Numerous people believe that it is a valuable education.,Abantu baingi baine kwikiriza ngu omusomo gwomugaso.
Several people believe that it is a valuable education.,Abantu baingi baine kwikiriza ngu omusomo gwomugaso.
I think that arrangement is very fine.,Nintekereza entegeeka egi nungi muno.
I think that arrangement is very excellent.,Nintekereza entegeeka egi nungi muno.
They were going to a fresh shop to buy things.,Bali kurubata ha duuka empyaka kugura ebintu.
They were going to a recent shop to buy things.,Bali kurubata ha duuka empyaka kugura ebintu.
Carry that goat to my house.,Twara embuzi egi muka yange.
Bring that goat to my house.,Twara embuzi egi muka yange.
The coconut is a type of plant,Ekokoora kijuma kine omubiri gugumire obukiba nikirya.
It is eaten.,Ekokoora kijuma kine omubiri gugumire obukiba nikirya.
the director of a fine actor gave the play of the competition to the audience,omwehryomungahangi wabazaani omurungi aihayo omuuzano gworututu rundi ogwo kubiri
the director of a excellent actor gave the play of the competition to the audience,omwehryomungahangi wabazaani omurungi aihayo omuuzano gworututu rundi ogwo kubiri
The director of the competition distinguishes the actors,Omufumu w'ebyetaago apangisa abazaani n'abakozi boona.
All the workers.,Omufumu w'ebyetaago apangisa abazaani n'abakozi boona.
"The animals that we are carrying will be very dry, as is the case with liquid every day.",Ebisoro ebibatwara twara kisigikira muno-nkoku biba buli izooba n'amaizi.
"The animals that we are carrying will be very dry, as is the case with fluid every day.",Ebisoro ebibatwara twara kisigikira muno-nkoku biba buli izooba n'amaizi.
"The animals that we are not carrying will be very dry, as is the case with water every day.",Ebisoro ebibatwara twara kisigikira muno-nkoku biba buli izooba n'amaizi.
equipment was kept under guard in the gates of the city to dry,ebyokukozesa bikalindirwa mumbaju z'orutuut kuhurya obubyayetagirwe
It was unrolled,ebyokukozesa bikalindirwa mumbaju z'orutuut kuhurya obubyayetagirwe
The kid is still formed inside.,Omwana nakyatondekwa munda akyali kibumba.
The young one is still formed inside.,Omwana nakyatondekwa munda akyali kibumba.
tables and chairs are important things to be used in the play,entebe n'emeeza bintu bikuru ebyokukozesa omuzaano habwe'kicweeka kyemaraka
Of the sound system,entebe n'emeeza bintu bikuru ebyokukozesa omuzaano habwe'kicweeka kyemaraka
The farmer grows on the ground with little meal.,Omulimi akalima ha taito aina ebyokurya bike.
The farmer grows on the ground with little nourishment.,Omulimi akalima ha taito aina ebyokurya bike.
The Creator of heaven,Ogu ayanihangire nyowe na nyowe.
"Earth made me, even his name.",Ogu ayanihangire nyowe na nyowe.
the play was performed by a woman who wore a fine dress like a nun today,omuzaano okuliraho omukazi akajwaara ekijwaaro kirungi nk'omukoma kati
the play was performed by a woman who wore a excellent dress like a nun today,omuzaano okuliraho omukazi akajwaara ekijwaaro kirungi nk'omukoma kati
"The farmer has no land, and he/she has no income, just as he is very distressed because he is a thief.",Omulimi ataine itaka lingi kandiaine nentahya nke aba wobujune bwingi habwokuba aba munaku.
"The farmer has no land, and I have no income, just as he is not very distressed because he is not a thief.",Omulimi ataine itaka lingi kandiaine nentahya nke aba wobujune bwingi habwokuba aba munaku.
"The farmer has no land,",Omulimi ataine itaka lingi kandiaine nentahya nke aba wobujune bwingi habwokuba aba munaku.
Jane has taken a bath to clean the home.,Jane etwaire obunazi bwokugya kusiimura enju.
Jane has taken a bath to clean the dwelling.,Jane etwaire obunazi bwokugya kusiimura enju.
"Hangi is the father of God,",Hangi niwe Ise Ruhanga kandi mubusobozi bwa Hangi nuho haruga Omwoyo gwa Ruhanga.
In the power of Hangi is the power of God's Spirit.,Hangi niwe Ise Ruhanga kandi mubusobozi bwa Hangi nuho haruga Omwoyo gwa Ruhanga.
The elder listened to him,Omugurusi yamutaho ekinigakye yasanga itwe tutuntuire muno.
Found that we were very quiet.,Omugurusi yamutaho ekinigakye yasanga itwe tutuntuire muno.
"confidence can change the appearance of a individual, they say,",(a) ensoni z'omubiri nizitindura ensisana y'omuntu; nibagamba
"confidence can change the appearance of a human, they say,",(a) ensoni z'omubiri nizitindura ensisana y'omuntu; nibagamba
I have been in fine health for five years.,Mazire emwaka etaano nyine obwomezi burungi.
I have been in excellent health for five years.,Mazire emwaka etaano nyine obwomezi burungi.
he/she has been in good health for five years.,Mazire emwaka etaano nyine obwomezi burungi.
the back-of-the-counter is a fine player who wears a play in front of the eyes and speaks well of it,"omukoonyezi w'enyuma y,orurutuuti omurungi atwaara omuzaano mumaiso kandi mubwire bwaagwa"
the back-of-the-counter is a excellent player who wears a play in front of the eyes and speaks well of it,"omukoonyezi w'enyuma y,orurutuuti omurungi atwaara omuzaano mumaiso kandi mubwire bwaagwa"
the back-of-the-counter is a good player who wears a play in front of the eyes,"omukoonyezi w'enyuma y,orurutuuti omurungi atwaara omuzaano mumaiso kandi mubwire bwaagwa"
the scene in the play was very fine,(a) ebyabaireho mu muzaano bikaba biri kurungi
the scene in the play was very excellent,(a) ebyabaireho mu muzaano bikaba biri kurungi
The woman gave birth to a kid who has a disability.,Omukazi akazara omwana aine obulema.
The woman gave birth to a young one who has a disability.,Omukazi akazara omwana aine obulema.
"If you were a sinner, you would not have a solicato to arrive and see me.",Kakuba obaire oli musis timbaizire kwija kundora.
"If you were a sinner, you would not have a solicato to return and see me.",Kakuba obaire oli musis timbaizire kwija kundora.
the characters in the play and the characters in the play obtain good,abazaani bemuzaano no booona ebicweekokye byabo birabahika kurungi
the characters in the play and the characters in the play receive good,abazaani bemuzaano no booona ebicweekokye byabo birabahika kurungi
the characters in the play,abazaani bemuzaano no booona ebicweekokye byabo birabahika kurungi
the aged actor compared his composition throughout the play,omuzaani omukuru akesisanirira ekicweekakye mumuzaano gwona
the elderly actor compared his composition throughout the play,omuzaani omukuru akesisanirira ekicweekakye mumuzaano gwona
The father was asked to walk and examine him first.,Ise bakamusaba okugenda okumukebera oburwaire.
The father was asked to travel and examine him first.,Ise bakamusaba okugenda okumukebera oburwaire.
The father was asked to go,Ise bakamusaba okugenda okumukebera oburwaire.
the play encouraged people to walk to the theater,omuzaano gusekezese abantu haijamu n'etoko
the play encouraged people to travel to the theater,omuzaano gusekezese abantu haijamu n'etoko
A cereal is a crop grown in a place where liquid is abundant.,Omuceeri kyokurya ekyenjuma ekikinyakubyarwa omukikaro ekine amaizi maingi.
A cereal is a crop grown in a place where fluid is abundant.,Omuceeri kyokurya ekyenjuma ekikinyakubyarwa omukikaro ekine amaizi maingi.
The seeds of the vine are cut off,Embibo zirugwamu ensande bagicumbamu omukubi.
Your friend lost his money,omuzaano gukatoora imaratwoona obuyagwireho munywaniwe ayabuzi
"A plant is enjoy a garden, and it is eaten by a plant, where animals are eaten and used to kill food.","Kibirizi nikisisana endima, kiribwa kyenjuma, ekisoro obu bakirya bakikozesa kujungamu ebyokurya."
"A plant is love a garden, and it is eaten by a plant, where animals are eaten and used to kill food.","Kibirizi nikisisana endima, kiribwa kyenjuma, ekisoro obu bakirya bakikozesa kujungamu ebyokurya."
he spoke to his friends,obuyabaire nabaza nabagenzibe abantu baculeera kuhuliriza
People listened to him,obuyabaire nabaza nabagenzibe abantu baculeera kuhuliriza
The fruit of the plant is also enjoy the fruit of the plant that grows up in the ground. The seeds that fell on the ground are usually eaten by animals.,"Ekijuma nakyo kyenjuma ekinyakukurra nka omuceeri kyekibirizi.Kinyesire kandi kyekulingirire bakirya nka omukubi ogwenjoki, nugubya ebyokurya by'ebisoro."
The fruit of the plant is also love the fruit of the plant that grows up in the ground. The seeds that fell on the ground are usually eaten by animals.,"Ekijuma nakyo kyenjuma ekinyakukurra nka omuceeri kyekibirizi.Kinyesire kandi kyekulingirire bakirya nka omukubi ogwenjoki, nugubya ebyokurya by'ebisoro."
The kid will eat vegetables that contain moisture.,Omwana aliire ebyokura birumu obuhuka.
The young one will eat vegetables that contain moisture.,Omwana aliire ebyokura birumu obuhuka.
A little crop of maize is grown to absorb the seeds of laziness and spoil the crops. It is grown by food and money.,Ebicooli bike birimwa habwokwefubika obuhuka bukehere kandi busiise ebirimwa. Birimwa habwebyokurya nokwihamu sente.
A tiny crop of maize is grown to absorb the seeds of laziness and spoil the crops. It is grown by food and money.,Ebicooli bike birimwa habwokwefubika obuhuka bukehere kandi busiise ebirimwa. Birimwa habwebyokurya nokwihamu sente.
This place is built,Ekikaro kinu kisoroirwe habwo kuramizahoga Ruhanga.
they did not try to stop him from sending other books,hakire batamwikerize kutiiza ebitabu bindi habindi habwokuba ebiyali atwahanuire akaba atakobi
He had not done what he had told us to do,hakire batamwikerize kutiiza ebitabu bindi habindi habwokuba ebiyali atwahanuire akaba atakobi
A crop is grown in Bunyoro and Tooro and it is a crop for all the labour.,Kirimwa omu Bunyoro na Tooro kyokukozesa habuli mukoro gwona.
A crop is grown in Bunyoro and Tooro and it is a crop for all the toil.,Kirimwa omu Bunyoro na Tooro kyokukozesa habuli mukoro gwona.
"The rich man was poor,",Omugusa abaire omwojo kyonka abandi bakaba batali bammgi.
Others were poor.,Omugusa abaire omwojo kyonka abandi bakaba batali bammgi.
"If you are suffering from infectious diseases, people can carry care of you.",Obu orukuba orwaire oburwaire oburukuturra abantu nibasobora kukwata oruseru.
"If you are suffering from infectious diseases, people can bring care of you.",Obu orukuba orwaire oburwaire oburukuturra abantu nibasobora kukwata oruseru.
The children do not study because they are suffering from HIV.,Abaana tibasomere habwokuba barwaire Omuswija gw'emibu.
The children do not look through because they are suffering from HIV.,Abaana tibasomere habwokuba barwaire Omuswija gw'emibu.
The children do not read,Abaana tibasomere habwokuba barwaire Omuswija gw'emibu.
God is the Spirit,Ruhanga mwoyo naba ruku muramya bamuramize omumwoyo nomumazima
The truth which gives glory to him.,Ruhanga mwoyo naba ruku muramya bamuramize omumwoyo nomumazima
Fish are meal for the poor and is a cash crop in Bunyoro and Tooro.,Balimire kurya kandi baliisa omu Bunyoro na Tooro.
Fish are nourishment for the poor and is a cash crop in Bunyoro and Tooro.,Balimire kurya kandi baliisa omu Bunyoro na Tooro.
The earthquake forced numerous children to leave as orphans.,Abana baingi bakasigara nfuuzi habwokutyoonoka kwensi.
The earthquake forced several children to leave as orphans.,Abana baingi bakasigara nfuuzi habwokutyoonoka kwensi.
"At the same time, they cooked a meal in a oven,","Karaho kandi, omukubi bagucumba kandi obundi bagucumbamu obusera nka ebihimba."
